item_id,user_id,year,recommend,sentiment_analysis
730,gongza8888,2014,True,2
440,76561198062936111,2014,True,2
440,76561198055803962,2014,True,2
301520,76561198033081099,2014,True,1
570,76561198033081099,2014,True,1
24960,Goochie62,2014,True,2
113200,76561198069172681,2015,True,1
221040,76561198069172681,2014,True,1
12210,76561198069172681,2014,True,2
42700,goodround,2011,True,2
630,goodbuscus,2014,True,2
346110,76561198111206146,2015,False,1
17410,76561198111206146,2015,False,1
285900,76561198111206146,2015,True,1
223710,practicalmeme,2013,True,1
440,practicalmeme,2012,True,1
249050,practicalmeme,2015,True,1
304930,R3N2O,2015,True,2
224260,R3N2O,2014,True,2
8850,vexisprime,2015,True,1
570,vexisprime,2013,True,2
550,76561198033544560,2014,True,2
230410,76561198024315879,2014,True,1
570,goonmurry,2014,True,1
1520,goonmurry,2015,False,1
440,goonmurry,2014,True,2
203770,76561198088583840,2014,False,2
22380,76561198088583840,2014,True,2
353560,travismann,2014,True,1
252330,fernandobeltran,2013,True,1
250420,fernandobeltran,2014,True,1
7840,fernandobeltran,2013,True,1
241600,fernandobeltran,2013,True,1
109400,fernandobeltran,2013,True,1
298110,76561198061847175,2015,True,1
730,76561198084300729,2015,False,1
4000,alyssawesome,2015,True,1
282440,alyssawesome,2014,True,1
444090,alyssawesome,2014,True,2
304930,alyssawesome,2014,True,2
368730,alyssawesome,2013,True,2
730,alyssawesome,2013,True,1
207140,alyssawesome,2015,True,1
24200,alyssawesome,2014,True,2
440,alyssawesome,2014,True,1
212800,alyssawesome,2014,True,2
730,Joanfortes,2014,True,1
570,Joanfortes,2015,True,1
200710,Joanfortes,2015,True,2
208090,76561198119180365,2014,False,1
313160,76561198119180365,2014,True,2
333930,76561198119180365,2014,True,2
265630,76561198119180365,2015,True,2
311910,76561198119180365,2014,False,1
440,76561198064945689,2014,True,2
550,76561198066685404,2013,True,2
730,4234213234124,2015,True,2
440,76561198078377030,2015,True,1
209000,76561198078377030,2015,True,1
4920,iareafaggot,2014,True,2
221260,Gottheart,2013,True,2
224460,Gottheart,2015,True,1
250620,Gottheart,2014,True,2
65930,76561198121562788,2014,True,2
304930,76561198075943492,2014,True,1
383230,76561198056884067,2014,True,2
730,Graffiti2DMAX,2014,True,2
440,76561198027089819,2014,True,1
213670,76561198027089819,2013,True,2
205100,andyman646,2015,False,1
263440,GLaddy1337,2015,False,2
104900,GLaddy1337,2014,False,1
219150,GLaddy1337,2015,True,2
241930,GLaddy1337,2014,True,2
206190,GLaddy1337,2014,True,2
261030,GLaddy1337,2014,True,1
205100,GLaddy1337,2013,True,2
208650,GLaddy1337,2015,True,1
374570,GLaddy1337,2015,True,2
440,awfwfwfaefwfaw,2014,True,2
24200,awfwfwfaefwfaw,2014,True,1
38700,76561198089811970,2015,True,2
236150,Global,2014,True,1
359320,Global,2015,True,2
231430,Global,2013,True,1
2870,Global,2014,True,1
22380,hermitcrabman2,2014,True,2
440,hermitcrabman2,2013,True,2
219890,sunnyu,2014,True,2
440,ineshsiva,2014,True,2
440,76561198082084688,2014,True,2
391540,Sansthespoopyskeleton,2015,True,2
214490,Sansthespoopyskeleton,2014,True,2
251570,Sansthespoopyskeleton,2014,False,2
111100,Sansthespoopyskeleton,2014,True,1
8190,Sansthespoopyskeleton,2014,True,2
440,Sansthespoopyskeleton,2013,True,2
72850,Sansthespoopyskeleton,2013,True,2
370150,Kusaryuu,2015,True,2
218230,jman1852,2012,True,2
4000,pesterChum,2014,True,2
65930,pesterChum,2014,True,2
570,pesterChum,2014,True,2
208090,pesterChum,2014,True,2
304930,76561198087845573,2014,True,2
381210,minggn3461,2014,True,1
295110,minggn3461,2013,False,2
730,minggn3461,2015,True,2
346110,76561198071168480,2015,True,2
379720,myothernamewasalreadytaken,2014,True,2
730,myothernamewasalreadytaken,2015,True,2
440,myothernamewasalreadytaken,2012,True,1
221380,76561198055387794,2014,True,1
252490,GreeDLingYT,2015,True,2
271590,GreeDLingYT,2014,True,2
440,GreeDLingYT,2014,True,2
244850,GreeDLingYT,2015,True,1
250900,Qualitybutthole,2015,True,2
105600,Qualitybutthole,2014,True,2
265930,76561198089455336,2014,True,2
248570,76561198089455336,2015,False,1
1840,76561198089455336,2014,True,2
4000,76561198089455336,2015,True,2
440,76561198089455336,2013,True,2
252950,76561198087943265,2015,True,2
213670,76561198087943265,2015,True,2
295110,76561198053852153,2015,True,1
458590,76561198053852153,2014,True,1
359050,76561198053852153,2014,True,1
250320,GreenTornadoe,2015,True,1
620,76561198106068056,2015,False,1
400,76561198106068056,2015,True,1
4000,green_crayonz,2014,True,2
73020,76561198028173029,2014,True,2
8930,Gribil,2014,True,2
311210,Griffsta,2014,False,2
291480,Griffsta,2014,False,2
260430,Griffsta,2014,False,1
65980,Griffsta,2014,False,1
70000,Griffsta,2015,True,1
289130,pearsonlikesdick,2014,True,1
221640,pearsonlikesdick,2014,True,1
248630,pearsonlikesdick,2013,True,2
252490,enricovdoliveira,2014,True,1
418340,deathreaperx,2015,True,2
730,76561198144940553,2015,True,2
251630,jakom,2014,True,1
335240,jakom,2015,True,2
265930,jakom,2015,True,2
105600,jakom,2013,True,2
319510,niallpls,2014,True,1
334070,76561198017154363,2015,True,1
437220,Grizzle-_-99,2014,False,2
503770,76561197989869899,2014,True,1
440,76561198092347921,2013,True,1
570,76561198091467967,2015,True,2
374320,GroovyGromp,2014,True,1
113400,76561198072880562,2014,True,2
105600,76561198051505542,2013,True,2
314160,persure,2014,True,1
314980,persure,2014,True,2
239660,persure,2014,True,2
730,76561198072378985,2013,True,2
306830,76561198045402323,2014,False,2
302510,76561198045402323,2015,True,2
222880,gryphon556,2015,True,0
218620,gryphon556,2013,True,2
227940,76561198074736789,2014,True,2
221100,76561198069580458,2015,False,1
49520,76561198047263762,2013,True,2
113200,76561198076090519,2014,True,2
730,76561198062692959,2013,True,2
238240,76561198046476374,2014,True,2
105600,76561198046476374,2015,True,2
107410,76561198050514366,2014,True,1
229870,76561198050514366,2014,False,2
4000,76561198050514366,2014,True,2
243870,GuffPapp,2015,False,2
223710,GuffPapp,2015,False,1
440,Fyuushi,2014,True,2
200260,Gui123Sparda,2014,True,1
205100,Gui123Sparda,2013,True,1
45760,76561197993494697,2015,True,2
730,guiote_Br,2014,True,1
224260,76561198084127598,2014,True,2
730,gui_takashi,2014,True,1
236390,guitarmageddon,2014,True,2
730,76561198068880846,2014,True,1
218620,76561198059711556,2015,True,1
8930,76561198059711556,2014,True,2
238960,76561198059711556,2014,True,2
322330,jamesreesonswingspanis6ft,2014,True,1
252490,76561198131512468,2015,False,1
440,76561198076946820,2014,True,2
292030,Donaeman,2015,True,2
377160,Donaeman,2015,True,2
47870,gunman0007,2014,True,2
40800,gunman0007,2011,True,2
4000,gunman0007,2011,True,2
730,GrotesqueGOD,2015,True,2
310370,GrotesqueGOD,2015,True,2
389570,GrotesqueGOD,2015,True,2
338170,GrotesqueGOD,2015,True,2
374570,GrotesqueGOD,2015,True,2
238960,GrotesqueGOD,2014,True,2
230410,76561198058650367,2014,True,2
440,GunnerAvengedSevenfold,2015,True,2
275850,76561198103157285,2014,False,1
319630,76561198072830667,2014,True,2
327090,76561198015454441,2014,True,2
377160,76561198057309239,2015,True,1
218230,76561198082401956,2014,True,2
219890,76561198041217847,2014,True,1
238320,76561198041217847,2014,True,1
221910,76561198041217847,2014,True,1
211420,76561198041217847,2013,True,1
440,78930193761,2014,True,2
4000,guy47b,2014,True,1
113200,76561198042359407,2014,True,1
230410,76561198074642074,2014,True,2
329010,gwayne,2014,True,1
203770,gwayne,2012,True,2
236850,gwayne,2014,True,2
49520,gwayne,2014,True,2
440,aomaom29,2015,True,2
369400,76561198050757560,2015,False,1
366440,savageh,2014,True,2
319090,HMPatu,2014,False,2
49520,HMPatu,2013,True,2
261640,HMPatu,2014,True,2
237930,HMPatu,2014,True,2
200510,HMPatu,2014,True,2
289881,HMPatu,2014,False,1
8870,reaperofsouls6482,2014,True,2
7670,reaperofsouls6482,2014,True,2
311210,tommy11,2015,True,2
4000,tommy11,2014,True,2
236390,tommy11,2014,True,1
251570,tommy11,2015,False,1
240,tommy11,2014,True,2
4000,76561198083594288,2013,True,2
220200,76561198083594288,2014,True,2
236390,76561198083594288,2015,True,2
294160,76561198083594288,2014,True,2
440,booza473,2014,True,2
440,76561198051382516,2014,True,2
730,76561198043956328,2014,True,2
37000,76561197969812413,2015,True,2
25990,76561197969812413,2015,True,2
225840,76561197969812413,2014,True,1
335670,76561197969812413,2014,True,1
630,76561197969812413,2014,True,2
379310,76561197969812413,2014,True,2
211420,76561197969812413,2014,True,2
108710,76561197969812413,2014,True,1
402840,HailStorm72,2015,True,2
252950,haimundo,2014,True,2
6860,76561198082418196,2014,True,1
388520,76561198082418196,2015,False,1
265930,76561198082418196,2014,True,1
4000,76561198082418196,2013,True,2
265930,Liam-0452501909,2015,True,2
211420,76561198050174957,2015,True,1
730,76561198025563666,2013,True,2
347830,BurgerStab,2014,True,1
387340,BurgerStab,2013,True,2
353270,BurgerStab,2015,True,1
351710,BurgerStab,2015,True,2
218620,BurgerStab,2015,True,2
415480,BurgerStab,2013,False,1
282900,BurgerStab,2015,True,2
440,BurgerStab,2015,True,2
331470,76561198088541644,2014,False,2
207140,76561198064849762,2015,True,2
351640,76561198064849762,2014,True,2
251060,76561198061286579,2014,True,1
204880,76561198061286579,2014,True,2
8930,76561198061286579,2014,True,2
222750,76561198061286579,2013,True,2
58610,76561198061286579,2013,True,2
440,MrChowder90,2013,True,2
320300,blankv15,2015,True,2
12210,blankv15,2014,True,2
298110,blankv15,2014,True,2
201810,asnnerd,2014,True,1
730,asnnerd,2013,True,2
440,asnnerd,2013,True,2
240,asnnerd,2013,True,1
239840,76561198038259170,2015,True,2
730,imlilacandproud,2014,True,2
218620,76561198084846677,2014,True,2
208090,76561198084846677,2014,True,2
440,76561198084846677,2014,True,2
213610,76561198047210840,2014,True,1
200510,76561198047210840,2015,True,2
417860,76561198047210840,2015,True,1
211420,76561198047210840,2015,True,1
107100,76561198047210840,2015,True,2
205100,76561198047210840,2015,True,2
201790,76561198047210840,2013,True,2
213610,76561198047210840,2014,True,1
200510,76561198047210840,2015,True,2
417860,76561198047210840,2015,True,1
211420,76561198047210840,2015,True,1
107100,76561198047210840,2015,True,2
205100,76561198047210840,2015,True,2
201790,76561198047210840,2013,True,2
570,76561198037839582,2014,True,2
230410,76561198037839582,2013,True,2
251990,munchies12,2014,True,2
570,HadesXpress,2014,True,2
550,76561198086028360,2015,True,1
230410,divienne,2014,True,2
99900,divienne,2013,True,2
17500,76561198051272874,2015,True,1
238960,localgod,2013,True,2
218230,localgod,2013,True,2
49520,76561198066730781,2014,True,1
730,76561198049556885,2014,True,2
239220,76561198049556885,2014,True,2
252490,76561198049230048,2015,True,1
232430,hanroo,2013,True,2
219640,76561198007070577,2014,True,1
292030,end978,2015,True,2
378642,end978,2015,True,2
34330,end978,2014,False,2
209000,76561198006606435,2014,True,2
225080,76561198041283043,2014,True,2
239030,76561198041283043,2014,True,2
44350,76561198041283043,2013,True,2
265930,ad1h53mech,2014,True,2
263760,ad1h53mech,2014,True,2
313120,76561198080748313,2015,True,1
393380,76561198080748313,2013,True,1
209160,76561198080748313,2014,True,1
50300,76561198080748313,2015,True,2
12210,76561198080748313,2014,False,2
258520,76561198080748313,2014,True,2
107410,76561198080748313,2014,True,1
224260,76561198080748313,2014,True,1
221100,76561198080748313,2013,True,2
4000,76561198080748313,2013,True,2
20900,76561198070635741,2014,True,2
20900,76561198070635741,2014,True,2
107410,HappyHouseGnome,2014,True,2
440,76561198064122435,2014,True,2
224460,HappyPrime,2015,True,2
280740,HappyPrime,2014,False,2
381210,HAPPYYYY,2014,True,1
333930,HAPPYYYY,2015,True,1
311210,TheJuanAnd0nly,2014,False,2
286040,TheJuanAnd0nly,2015,True,2
105600,kinG_Jason7,2015,True,2
730,76561198134680751,2015,True,2
218620,MickeyDeez,2014,True,1
261110,MickeyDeez,2015,False,2
440,76561198077993857,2014,False,1
730,76561198077993857,2014,True,2
730,NIPtoogood,2014,True,2
440,NIPtoogood,2015,True,1
319510,NIPtoogood,2014,True,1
620,NIPtoogood,2012,True,2
206210,danny065,2015,True,2
212180,danny065,2015,True,2
300,danny065,2012,True,2
212800,76561198059187930,2014,True,1
17080,76561198059187930,2013,True,1
440,76561198077109500,2014,True,1
322170,76561198077109500,2014,True,1
221910,76561198077109500,2015,True,1
218620,76561198096223608,2014,True,2
48700,76561198096223608,2014,True,1
730,harambetheking,2015,True,1
730,76561198152308479,2015,True,2
440,76561198152308479,2014,True,2
570,76561198157987157,2015,True,1
259080,Parappatherapperisbest,2014,True,2
391540,Parappatherapperisbest,2015,True,1
319140,Parappatherapperisbest,2015,True,2
243470,Parappatherapperisbest,2015,True,2
207140,Parappatherapperisbest,2014,True,2
265930,Parappatherapperisbest,2014,True,2
238460,Parappatherapperisbest,2015,True,2
8190,Parappatherapperisbest,2014,True,2
4000,Parappatherapperisbest,2014,True,2
440,Parappatherapperisbest,2015,True,2
65980,76561198073811740,2014,True,2
4000,76561198034923542,2013,True,1
570,76561198079828878,2014,True,2
403860,DisIsHardCore,2014,True,2
218620,DisIsHardCore,2015,True,2
208090,DisIsHardCore,2014,True,2
275850,decmonk,2014,False,2
395140,decmonk,2014,True,1
730,decmonk,2015,True,2
235460,decmonk,2014,True,2
239120,76561198119416277,2014,True,2
274190,76561198119416277,2014,True,2
237740,76561198119416277,2014,True,1
39140,76561198119416277,2014,True,2
427520,taconic,2014,True,2
236430,taconic,2014,True,1
261030,taconic,2013,True,1
268500,taconic,2014,True,1
207610,taconic,2013,True,2
218620,taconic,2013,True,1
239160,walrusnipples,2014,True,2
9450,walrusnipples,2015,True,1
570,weeeeeeeeeeed,2015,True,2
242760,Packmanman,2014,True,2
342200,76561198032536626,2015,True,2
98600,NaKNH4NO3CH3COOH,2014,True,1
440,76561198087375527,2014,True,1
304930,76561198062243753,2014,True,2
230410,Pheress,2014,True,1
570,Pheress,2014,True,2
440,harrald,2014,True,2
107410,76561198091590393,2014,True,2
252490,76561198068939723,2015,True,1
730,76561198068939723,2015,False,1
381210,76561198035533544,2014,True,2
319630,76561198034664008,2015,False,2
252490,76561198071324590,2015,False,2
252950,HarisYusuf,2015,True,2
200510,h-glee,2014,True,2
107100,h-glee,2014,True,2
255370,h-glee,2014,False,2
55230,h-glee,2014,True,1
201790,DarkPulse_ChCh,2015,True,2
218620,DarkPulse_ChCh,2015,True,2
301520,getMemMeED,2015,False,1
204300,getMemMeED,2014,True,1
4000,getMemMeED,2014,True,2
8930,getMemMeED,2014,True,1
280790,76561198081503737,2015,True,1
239220,76561198085383067,2014,True,2
51100,syluxe,2013,False,1
218620,Hatixon,2015,False,1
274940,Hatixon,2014,True,2
413150,Hatixon,2014,True,1
346110,Hatixon,2015,True,1
270850,Hatixon,2015,True,2
213670,Hatixon,2015,True,1
313740,Pete14081,2014,True,2
250110,76561197993210440,2015,True,2
730,76561198059572487,2015,True,1
418340,76561198083950687,2014,True,2
360940,tarooo_xd,2015,False,2
730,tarooo_xd,2015,True,1
299860,76561198066051722,2014,True,1
310370,76561198066051722,2015,True,1
242860,76561198066051722,2014,True,2
4000,76561198066051722,2014,True,2
252950,XcentriK,2015,True,2
254440,XcentriK,2014,True,1
209000,chaoswrecker889,2013,True,2
383080,chaoswrecker889,2014,True,2
209870,chaoswrecker889,2015,True,2
301520,76561198153975662,2015,True,2
221100,thebigchiklis,2013,True,1
218820,thebigchiklis,2014,False,0
386360,thebigchiklis,2015,True,1
214950,HaxterWTF,2014,True,1
203770,HaxterWTF,2015,True,2
270550,ccmmpp,2014,True,2
295110,76561198044831412,2015,True,1
221100,76561198044831412,2014,True,1
322170,HaydOS_,2014,True,1
220,HaydOS_,2014,True,2
440,HaydOS_,2015,True,2
400,HaydOS_,2014,True,1
271590,HaydOS_,2014,True,1
22380,Haydosnub,2014,True,1
12900,Haydosnub,2013,True,2
252150,Haydosnub,2014,True,2
206440,Haydosnub,2014,True,2
219150,Haydosnub,2013,True,2
730,76561198068811202,2015,True,1
238320,Hayz93,2015,True,2
730,DogHog,2015,True,1
346900,DogHog,2015,True,2
250600,HazardousRusty,2014,True,1
393420,HazardousRusty,2015,True,1
730,HazardousRusty,2015,False,1
253030,HazardousRusty,2015,True,2
252490,HazardousRusty,2015,False,2
730,hazegaminghd2014,2014,True,2
367120,HaZeFaMe,2015,True,2
271590,HaZeFaMe,2015,True,2
51100,HaZeFaMe,2015,True,1
440,HaZeFaMe,2015,True,1
265930,Hazgrid,2014,True,2
8190,Hazgrid,2014,True,2
206420,Hazgrid,2014,True,2
259080,Hazgrid,2013,True,2
219740,Hazgrid,2013,True,2
205100,Hazgrid,2012,True,2
440,Hazgrid,2011,True,2
620,Hazgrid,2014,True,2
299360,hazz2468,2014,True,2
311870,hazz2468,2015,True,2
219830,hazz2468,2015,True,2
730,bigHAZZApreb,2015,True,1
288160,76561197982685987,2013,True,2
221540,76561197982685987,2015,True,2
440,76561197982685987,2014,True,2
286080,76561197982685987,2014,True,2
221380,76561197982685987,2014,False,0
22370,76561197982685987,2014,False,1
205100,76561197982685987,2013,True,2
203810,76561197982685987,2013,True,2
242680,76561198079033308,2015,True,2
440,ultimatefaggotwow,2014,True,2
381210,ultimatefaggotwow,2014,True,1
224540,ultimatefaggotwow,2015,False,2
218620,ultimatefaggotwow,2014,True,1
204300,ultimatefaggotwow,2014,True,1
321360,ultimatefaggotwow,2014,True,2
570,ultimatefaggotwow,2014,False,1
299360,ultimatefaggotwow,2014,False,1
273350,ultimatefaggotwow,2015,True,2
221100,792149214942194912,2014,True,1
218060,792149214942194912,2014,False,1
301520,ZECOWPOCALYPSEHAZSTARTEDZ,2014,False,1
440,ZECOWPOCALYPSEHAZSTARTEDZ,2014,True,1
220,76561198043451293,2012,True,2
304050,76561198075452263,2015,True,2
238430,76561198075452263,2014,True,2
304930,76561198075452263,2014,True,1
730,76561198075452263,2014,True,2
570,76561198054427227,2014,True,2
475990,carlosjames64,2014,False,1
107410,carlosjames64,2015,True,1
365450,carlosjames64,2014,True,1
203160,carlosjames64,2014,True,2
449140,Headlessone,2014,True,2
243470,Headlessone,2015,False,1
208090,Headlessone,2014,True,2
570,headshotboom,2013,True,2
41070,bertil399,2014,True,2
47890,bertil399,2014,True,1
213670,bertil399,2014,True,2
44350,bertil399,2013,True,2
236390,bertil399,2014,False,2
245470,bertil399,2014,True,1
370240,bertil399,2014,True,2
105600,HeardTangent,2015,True,2
209870,76561198011766768,2013,True,1
440,joeniel,2013,True,2
211400,heavybinary,2013,True,2
214490,heavybinary,2014,False,1
209000,yashitya,2014,True,2
427100,76561198075565282,2014,True,2
252530,76561198075565282,2014,True,2
424590,76561198075565282,2014,False,1
397340,76561197997197174,2014,False,1
333950,76561197997197174,2015,False,1
346010,76561197997197174,2015,True,1
220200,76561197997197174,2014,True,1
202170,76561197997197174,2013,True,2
630,76561197997197174,2013,True,2
72850,76561197997197174,2013,True,2
730,76561198072916829,2014,True,2
570,fuccboihectic,2014,False,1
8930,fuccboihectic,2014,True,1
223470,fuccboihectic,2014,True,1
319510,fuccboihectic,2014,True,1
224540,fuccboihectic,2014,False,1
730,fuccboihectic,2015,False,2
242760,fuccboihectic,2015,True,1
239820,fuccboihectic,2014,True,1
440,fuccboihectic,2014,True,2
223710,76561198072591408,2015,True,1
113200,76561198072591408,2013,True,1
440,_Reign,2013,True,2
440,76561198068549495,2014,True,1
440,porrada,2015,True,1
570,Heisenberg1911,2013,True,1
269270,heisenbergZue,2014,True,2
730,ImJustPro,2014,False,1
105600,Helakarian-Randomossity,2015,True,2
440,mlklokodeitanhaem,2014,True,1
289650,76561198059399607,2015,False,2
317400,76561198059399607,2015,True,2
730,76561198054538030,2013,True,1
550,76561198050619485,2013,True,2
113200,76561198080171929,2014,True,2
211820,thehellerphant,2013,True,2
219830,thehellerphant,2014,True,2
40100,76561198077266421,2014,True,2
440,76561198026641932,2014,True,2
70,76561198026641932,2014,True,2
730,deandri,2015,True,2
332250,Piratedave11,2015,True,2
72850,76561198039290125,2014,True,1
221100,76561198072460153,2014,True,2
261820,76561198072460153,2014,True,2
4000,76561198072460153,2013,True,2
290080,76561198068274264,2014,False,2
570,henarky,2013,False,2
24960,henarky,2011,True,2
440,nxhng25,2014,True,2
280520,henrezy,2014,True,2
346110,henrikingi,2013,True,1
250600,76561198047779266,2014,True,2
48700,76561198084762125,2014,True,2
440,76561198106882938,2014,True,2
236110,henzo800,2014,True,2
359550,henzo800,2014,True,2
406150,antidamage,2014,True,2
275850,antidamage,2014,False,1
274500,antidamage,2014,True,2
271590,antidamage,2015,False,1
407840,antidamage,2014,False,1
290300,antidamage,2014,False,2
317400,antidamage,2015,False,1
379720,antidamage,2014,True,1
22610,antidamage,2013,True,2
232790,herio,2014,False,2
43160,herio,2014,False,2
339190,herio,2015,True,2
243950,herio,2014,False,2
251430,herio,2014,True,2
304930,bullshitstories,2014,True,1
200210,bullshitstories,2014,True,2
70,76561198096849086,2015,True,1
35140,76561198096849086,2015,True,1
200260,76561198096849086,2015,True,1
209000,76561198096849086,2015,True,1
45700,76561198096849086,2014,True,1
440,76561198096849086,2015,True,1
6550,76561198096849086,2014,True,1
223390,76561198055179537,2014,True,1
254200,drkrise,2015,False,1
550,76561198069297632,2014,True,1
72850,76561198069297632,2015,True,1
261030,76561198045953692,2014,True,1
218620,76561198045953692,2014,True,2
359320,hessink,2015,False,1
33440,hessink,2015,False,1
271590,S35,2015,True,2
225540,S35,2014,True,2
259080,S35,2013,True,1
417860,S35,2015,True,2
212180,S35,2014,False,2
440,S35,2014,True,2
440,sadbadvlad,2014,True,2
220,sadbadvlad,2013,True,1
292630,76561198038296985,2015,True,2
212180,76561198078986224,2014,True,1
238960,76561198078986224,2014,True,1
1250,76561198062214332,2014,True,2
212160,76561198079660911,2014,True,1
40800,76561198041340133,2014,True,2
260790,76561198041340133,2014,True,1
219890,76561198041340133,2014,False,2
113200,76561198041340133,2014,False,1
243870,76561198064062862,2014,True,2
730,76561198064062862,2015,True,2
4000,76561198064062862,2015,True,2
440,76561198084658226,2014,True,1
243870,76561198084394317,2015,True,1
319630,76561198086302347,2014,True,1
391540,76561198062625286,2014,True,2
221910,bzr9000,2013,True,1
211820,bzr9000,2014,True,1
105600,bzr9000,2014,True,1
331200,76561198050540147,2015,False,1
239840,76561198050540147,2014,True,1
244850,76561198050540147,2013,False,2
331470,76561198050540147,2014,True,2
302080,76561198050540147,2014,True,2
96300,76561198050540147,2014,False,1
4000,76561198050540147,2013,True,2
570,juelino,2014,True,2
236850,AlexHowie,2015,True,1
570,turbogranny,2014,True,1
65930,longinus,2014,False,0
209000,longinus,2014,True,2
39140,longinus,2014,True,1
204630,longinus,2014,True,2
233470,longinus,2014,True,2
214340,longinus,2014,True,1
205100,longinus,2014,True,1
211400,longinus,2014,True,2
20920,longinus,2015,True,1
200710,76561198078649960,2013,True,1
440,Tekaru5009,2013,True,2
339800,HinataLAD,2015,True,1
730,HinataLAD,2014,True,2
218620,HinataLAD,2015,True,2
508600,76561198009002611,2013,False,2
244850,76561198070086431,2014,True,2
222880,76561197994404273,2015,True,2
311340,hippontherun,2015,True,2
72850,hippontherun,2014,True,2
440,hippontherun,2014,True,2
227680,76561198057784617,2015,False,2
233130,76561198057784617,2015,True,2
251570,76561198057784617,2014,True,2
242760,76561198057784617,2014,True,2
218230,76561198057784617,2014,True,1
221100,76561198057784617,2014,True,1
570,76561198057784617,2014,True,2
275850,76561198057784617,2014,False,1
346110,76561198077658105,2015,True,2
252410,76561198077658105,2013,True,2
230410,AnEvilReindeer,2014,True,2
206210,AnEvilReindeer,2014,False,1
440,AnEvilReindeer,2014,True,1
219640,AnEvilReindeer,2014,False,1
363680,76561198027925839,2014,False,1
221100,thisurlisaspah,2013,True,1
273110,76561198064491730,2014,True,2
12100,76561198042465147,2014,True,1
213670,76561198042465147,2015,True,2
319630,76561198042465147,2015,True,2
72850,76561198042465147,2015,True,2
253710,76561198042465147,2014,False,1
8930,MrBambi2,2014,True,2
234140,MrBambi2,2014,True,2
252490,MrBambi2,2014,True,2
302510,MrBambi2,2014,True,2
730,MrBambi2,2014,True,1
330840,MrBambi2,2014,True,1
221100,MrBambi2,2014,True,1
236390,MrBambi2,2013,True,2
730,76561198151519460,2014,True,2
240,HItzzzy,2014,True,2
730,76561198090658129,2015,True,2
203770,76561198090658129,2014,True,1
230050,crazyman3476,2015,True,2
322170,xwang,2015,True,1
257850,xwang,2014,False,1
211820,xwang,2014,True,1
273350,76561198034888931,2015,True,2
17080,76561198034888931,2014,True,1
228300,76561198034888931,2014,True,2
8850,76561198034888931,2015,True,2
209080,76561198034888931,2014,True,2
104900,76561198034888931,2013,True,1
730,Sk8erboiHongKong,2013,True,2
304930,Hobgoblin101,2014,True,2
248570,Hobgoblin101,2014,True,2
238280,Hobgoblin101,2014,True,2
206190,Hobgoblin101,2014,True,2
211820,Hobgoblin101,2015,True,1
55230,Hobgoblin101,2015,True,2
224760,Hobgoblin101,2015,True,2
301520,Hobgoblin101,2015,True,2
288370,Hobgoblin101,2015,True,2
251170,76561198073676219,2015,True,1
440,76561198066303619,2014,True,2
304930,jononopeavi,2014,True,2
550,holyblade98,2013,True,1
386360,holyblade98,2014,True,2
236390,holyblade98,2013,True,1
261820,76561198094944801,2014,True,2
303210,CorraNinetySix,2015,True,2
257510,infidllrone,2015,True,2
440,infidllrone,2015,True,1
730,76561198064687309,2014,True,1
730,76561198069615116,2014,True,2
216250,76561198087184731,2014,True,2
49520,76561198087184731,2014,True,2
8930,76561198087184731,2014,True,2
730,JonHT,2014,True,2
222880,JonHT,2014,True,2
304050,JonHT,2014,True,1
440,76561198077889162,2013,True,2
260230,76561198077889162,2014,True,1
274190,76561198077889162,2014,True,2
219740,76561198077889162,2014,True,2
252490,76561198014910012,2013,True,2
248570,76561198057175454,2014,True,1
219640,76561198069159558,2014,True,1
322500,76561198069159558,2014,False,2
224260,76561198080709252,2015,True,1
105600,76561198063801454,2015,True,2
730,DrJWATSON,2014,True,1
359800,horizon1101,2015,True,2
315600,horizon1101,2015,True,1
227300,horizon1101,2015,True,2
440,76561198058364847,2014,True,2
440,Ghastkiller,2014,True,2
321360,HorrorSympathy,2015,True,2
391540,HorrorSympathy,2015,True,2
440,76561198087597289,2014,True,2
440,ttavr0h,2012,True,2
244160,quillomanar,2013,True,2
236150,quillomanar,2014,True,2
310380,quillomanar,2015,False,0
22380,quillomanar,2015,True,1
228380,quillomanar,2014,True,1
247730,quillomanar,2014,True,1
211820,quillomanar,2013,True,2
269270,PinkMarshmellow,2014,True,1
297810,76561198024130541,2014,False,1
105600,houley,2014,True,2
333600,Hound-Kun,2014,True,1
107410,housty8,2014,True,2
333930,TheRealSiman,2015,False,2
221380,howsitgoinaz,2014,True,2
24240,76561198061503100,2014,False,2
440,76561198054147740,2014,True,2
218620,76561198054147740,2014,True,2
252490,76561198084739540,2014,True,1
12210,76561198084739540,2013,True,1
295110,76561198084739540,2015,True,1
253710,76561198084739540,2014,True,1
238430,76561198084739540,2014,True,1
208650,76561198064031649,2015,True,2
730,76561198088045830,2014,True,1
730,arzardpavlou,2015,True,2
227860,76561198069989472,2014,True,2
8930,hubzee,2014,True,2
233450,hubzee,2014,True,2
8190,hubzee,2014,True,2
252490,TriggerHappyCat,2013,True,2
730,TriggerHappyCat,2013,True,2
252490,76561198071399737,2015,True,1
339610,76561198052282061,2014,True,2
238320,FD_GOD_BR,2015,True,1
332800,FD_GOD_BR,2015,False,1
4000,FD_GOD_BR,2015,True,1
550,FD_GOD_BR,2014,True,1
4000,nayrob,2014,True,1
238170,LVURFR3NZ,2014,False,1
242800,LVURFR3NZ,2014,False,1
