item_id,genres,year_release,release_date
496460,Simulation,2017,2017-05-26
496460,Strategy,2017,2017-05-26
639890,Free to play,2017,2017-05-26
639890,Simulation,2017,2017-05-26
612620,Adventure,2017,2017-05-26
612620,Casual,2017,2017-05-26
612620,Free to play,2017,2017-05-26
612620,Indie,2017,2017-05-26
633430,Action,2017,2017-05-26
633430,Indie,2017,2017-05-26
614870,Adventure,2017,2017-05-26
614870,Casual,2017,2017-05-26
614870,Free to play,2017,2017-05-26
614870,Indie,2017,2017-05-26
644360,Casual,2017,2017-05-25
644360,Indie,2017,2017-05-25
644360,Rpg,2017,2017-05-25
644360,Strategy,2017,2017-05-25
561740,Casual,2017,2017-05-25
561740,Indie,2017,2017-05-25
561740,Rpg,2017,2017-05-25
561740,Strategy,2017,2017-05-25
643460,Simulation,2017,2017-05-25
613970,Action,2017,2017-05-25
613970,Adventure,2017,2017-05-25
613970,Indie,2017,2017-05-25
613970,Rpg,2017,2017-05-25
613970,Early access,2017,2017-05-25
571170,Adventure,2017,2017-05-25
571170,Casual,2017,2017-05-25
571170,Indie,2017,2017-05-25
571170,Strategy,2017,2017-05-25
626620,Action,2017,2017-05-25
626620,Casual,2017,2017-05-25
626620,Free to play,2017,2017-05-25
626620,Indie,2017,2017-05-25
626620,Sports,2017,2017-05-25
642540,Adventure,2017,2017-05-25
642540,Indie,2017,2017-05-25
438740,Action,2017,2017-05-26
586920,Action,2017,2017-05-24
586920,Indie,2017,2017-05-24
586920,Strategy,2017,2017-05-24
586920,Early access,2017,2017-05-24
622320,Action,2017,2017-05-24
622320,Adventure,2017,2017-05-24
622320,Indie,2017,2017-05-24
588090,Casual,2017,2017-05-25
588090,Indie,2017,2017-05-25
640400,Action,2017,2017-05-24
640400,Adventure,2017,2017-05-24
640400,Strategy,2017,2017-05-24
625040,Action,2017,2017-05-24
625040,Adventure,2017,2017-05-24
625040,Casual,2017,2017-05-24
625040,Indie,2017,2017-05-24
625040,Strategy,2017,2017-05-24
641970,Indie,2017,2017-05-25
641970,Simulation,2017,2017-05-25
623230,Action,2017,2017-05-25
623230,Indie,2017,2017-05-25
504050,Action,2017,2017-05-25
504050,Adventure,2017,2017-05-25
504050,Indie,2017,2017-05-25
504050,Simulation,2017,2017-05-25
504050,Early access,2017,2017-05-25
376410,Adventure,2016,2016-02-25
376410,Indie,2016,2016-02-25
376410,Rpg,2016,2016-02-25
376410,Strategy,2016,2016-02-25
608760,Casual,2017,2017-05-25
608760,Indie,2017,2017-05-25
608760,Simulation,2017,2017-05-25
460810,Action,2017,2017-05-25
352460,Action,2015,2015-08-03
352460,Adventure,2015,2015-08-03
352460,Indie,2015,2015-08-03
352460,Strategy,2015,2015-08-03
592020,Action,2017,2017-05-23
592020,Adventure,2017,2017-05-23
592020,Indie,2017,2017-05-23
592020,Racing,2017,2017-05-23
592020,Sports,2017,2017-05-23
598680,Massively multiplayer,2017,2017-05-23
598680,Rpg,2017,2017-05-23
598680,Strategy,2017,2017-05-23
633440,Action,2017,2017-05-24
633440,Indie,2017,2017-05-24
513112,Simulation,2017,2017-05-24
513113,Simulation,2017,2017-05-24
452060,Action,2017,2017-05-24
452060,Adventure,2017,2017-05-24
452060,Indie,2017,2017-05-24
513114,Simulation,2017,2017-05-24
513111,Simulation,2017,2017-05-24
641430,Action,2017,2017-05-24
641430,Adventure,2017,2017-05-24
641430,Indie,2017,2017-05-24
489370,Rpg,2017,2017-02-09
489370,Simulation,2017,2017-02-09
489370,Strategy,2017,2017-02-09
638180,Action,2017,2017-05-24
638180,Adventure,2017,2017-05-24
638180,Casual,2017,2017-05-24
638180,Free to play,2017,2017-05-24
638180,Indie,2017,2017-05-24
638180,Massively multiplayer,2017,2017-05-24
638180,Rpg,2017,2017-05-24
638180,Simulation,2017,2017-05-24
576320,Casual,2017,2017-01-05
576320,Indie,2017,2017-01-05
576320,Simulation,2017,2017-01-05
576320,Strategy,2017,2017-01-05
625700,Casual,2017,2017-05-24
625700,Indie,2017,2017-05-24
625700,Simulation,2017,2017-05-24
625700,Sports,2017,2017-05-24
625700,Strategy,2017,2017-05-24
627700,Action,2017,2017-05-24
627700,Casual,2017,2017-05-24
627700,Indie,2017,2017-05-24
629720,Action,2017,2017-05-23
629720,Indie,2017,2017-05-23
610040,Simulation,2017,2017-05-23
590221,Casual,2017,2017-05-23
590221,Simulation,2017,2017-05-23
590222,Casual,2017,2017-05-23
590222,Simulation,2017,2017-05-23
590223,Casual,2017,2017-05-23
590223,Simulation,2017,2017-05-23
590224,Casual,2017,2017-05-23
590224,Simulation,2017,2017-05-23
572410,Action,2017,2017-05-23
572410,Simulation,2017,2017-05-23
572410,Strategy,2017,2017-05-23
595740,Action,2017,2017-05-23
615780,Adventure,2001,2001-08-20
468000,Adventure,2017,2017-05-22
468000,Indie,2017,2017-05-22
468000,Simulation,2017,2017-05-22
577131,Action,2017,2017-05-22
577131,Adventure,2017,2017-05-22
577131,Indie,2017,2017-05-22
577130,Action,2017,2017-05-22
577130,Adventure,2017,2017-05-22
577130,Indie,2017,2017-05-22
422030,Action,2017,2017-05-22
422030,Indie,2017,2017-05-22
422030,Rpg,2017,2017-05-22
628240,Adventure,2017,2017-05-23
628240,Casual,2017,2017-05-23
628240,Indie,2017,2017-05-23
628240,Simulation,2017,2017-05-23
632070,Adventure,2017,2017-05-23
632070,Indie,2017,2017-05-23
386200,Action,2017,2017-05-19
386200,Adventure,2017,2017-05-19
386200,Casual,2017,2017-05-19
386200,Indie,2017,2017-05-19
386200,Strategy,2017,2017-05-19
605990,Adventure,2017,2017-05-23
605990,Casual,2017,2017-05-23
605990,Indie,2017,2017-05-23
605990,Simulation,2017,2017-05-23
632380,Indie,2017,2017-05-19
632380,Strategy,2017,2017-05-19
604490,Adventure,2017,2017-05-21
604490,Casual,2017,2017-05-21
604490,Indie,2017,2017-05-21
604490,Early access,2017,2017-05-21
575770,Action,2017,2017-05-21
575770,Adventure,2017,2017-05-21
575770,Indie,2017,2017-05-21
575770,Rpg,2017,2017-05-21
603130,Action,2017,2017-05-21
603130,Indie,2017,2017-05-21
641020,Action,2017,2017-05-22
641020,Adventure,2017,2017-05-22
641020,Free to play,2017,2017-05-22
641020,Sports,2017,2017-05-22
641020,Strategy,2017,2017-05-22
635370,Indie,2017,2017-05-22
635370,Simulation,2017,2017-05-22
640200,Action,2017,2017-05-22
640200,Adventure,2017,2017-05-22
640200,Free to play,2017,2017-05-22
640200,Massively multiplayer,2017,2017-05-22
640200,Rpg,2017,2017-05-22
612520,Strategy,2002,2002-08-30
612300,Strategy,2001,2001-01-24
639070,Action,2017,2017-05-22
639070,Free to play,2017,2017-05-22
639070,Strategy,2017,2017-05-22
612540,Strategy,2007,2007-12-07
554220,Casual,2017,2017-05-19
554220,Indie,2017,2017-05-19
554220,Rpg,2017,2017-05-19
633130,Action,2017,2017-05-19
633130,Indie,2017,2017-05-19
636290,Action,2017,2017-05-19
636290,Indie,2017,2017-05-19
637001,Casual,2017,2017-05-19
637001,Indie,2017,2017-05-19
637001,Strategy,2017,2017-05-19
637000,Casual,2017,2017-05-19
637000,Indie,2017,2017-05-19
637000,Strategy,2017,2017-05-19
596280,Indie,2017,2017-05-19
596280,Simulation,2017,2017-05-19
596280,Strategy,2017,2017-05-19
596280,Early access,2017,2017-05-19
641440,Free to play,2017,2017-05-19
641440,Indie,2017,2017-05-19
641440,Simulation,2017,2017-05-19
597150,Action,2017,2017-05-19
597150,Adventure,2017,2017-05-19
597150,Indie,2017,2017-05-19
376490,Adventure,2017,2017-05-19
376490,Casual,2017,2017-05-19
376490,Indie,2017,2017-05-19
591370,Indie,2017,2017-05-18
591370,Simulation,2017,2017-05-18
591370,Strategy,2017,2017-05-18
591370,Early access,2017,2017-05-18
636480,Action,2017,2017-05-18
636480,Indie,2017,2017-05-18
636480,Early access,2017,2017-05-18
389280,Simulation,2017,2017-05-18
389280,Early access,2017,2017-05-18
599560,Adventure,2017,2017-05-18
599560,Casual,2017,2017-05-18
619680,Indie,2017,2017-05-18
619680,Racing,2017,2017-05-18
619680,Simulation,2017,2017-05-18
619680,Sports,2017,2017-05-18
607400,Action,2017,2017-08-31
607400,Indie,2017,2017-08-31
525031,Action,2017,2017-05-18
525031,Adventure,2017,2017-05-18
638860,Adventure,2017,2017-05-17
638860,Indie,2017,2017-05-17
571690,Animation and modeling,2017,2017-05-17
571690,Video production,2017,2017-05-17
513115,Simulation,2017,2017-05-17
616880,Action,2017,2017-05-17
616880,Indie,2017,2017-05-17
506730,Action,2017,2017-05-17
506730,Indie,2017,2017-05-17
639150,Indie,2017,2017-05-17
555300,Action,2017,2017-05-15
555300,Rpg,2017,2017-05-15
600630,Action,2017,2017-05-17
600630,Adventure,2017,2017-05-17
600630,Indie,2017,2017-05-17
600630,Rpg,2017,2017-05-17
627980,Action,2017,2017-05-15
534780,Action,2017,2017-05-15
534780,Casual,2017,2017-05-15
534780,Indie,2017,2017-05-15
534780,Early access,2017,2017-05-15
636131,Simulation,2017,2017-05-16
628410,Action,2018,2018-03-30
628410,Adventure,2018,2018-03-30
628410,Free to play,2018,2018-03-30
605951,Action,2017,2017-05-16
605951,Indie,2017,2017-05-16
605951,Strategy,2017,2017-05-16
622540,Adventure,2017,2017-05-15
622540,Indie,2017,2017-05-15
622540,Early access,2017,2017-05-15
601670,Action,2017,2017-05-16
601670,Simulation,2017,2017-05-16
601670,Strategy,2017,2017-05-16
462440,Action,2017,2017-05-16
462440,Adventure,2017,2017-05-16
462440,Indie,2017,2017-05-16
462440,Massively multiplayer,2017,2017-05-16
462440,Rpg,2017,2017-05-16
462440,Simulation,2017,2017-05-16
462440,Strategy,2017,2017-05-16
462440,Early access,2017,2017-05-16
616500,Strategy,2017,2017-05-16
548830,Rpg,2017,2017-05-16
629370,Action,2017,2017-05-17
629370,Adventure,2017,2017-05-17
629370,Indie,2017,2017-05-17
629370,Rpg,2017,2017-05-17
624080,Action,1994,1994-01-01
624080,Adventure,1994,1994-01-01
624080,Simulation,1994,1994-01-01
616740,Adventure,2017,2017-05-17
616740,Casual,2017,2017-05-17
616740,Indie,2017,2017-05-17
639760,Adventure,2017,2017-05-17
639760,Indie,2017,2017-05-17
581270,Adventure,2017,2017-05-17
581270,Casual,2017,2017-05-17
581270,Indie,2017,2017-05-17
639030,Action,2017,2017-05-17
639030,Adventure,2017,2017-05-17
639030,Indie,2017,2017-05-17
639030,Rpg,2017,2017-05-17
630900,Design and illustration,2017,2017-05-18
630900,Utilities,2017,2017-05-18
630900,Early access,2017,2017-05-18
448198,Simulation,2017,2017-05-18
614009,Simulation,2017,2017-05-18
635340,Strategy,2017,2017-05-18
464150,Indie,2017,2017-05-18
464150,Rpg,2017,2017-05-18
464150,Strategy,2017,2017-05-18
616950,Adventure,2017,2017-05-18
616950,Indie,2017,2017-05-18
616950,Strategy,2017,2017-05-18
548831,Rpg,2017,2017-05-16
590215,Casual,2017,2017-05-16
590215,Simulation,2017,2017-05-16
548810,Rpg,2017,2017-05-16
590216,Casual,2017,2017-05-16
590216,Simulation,2017,2017-05-16
590217,Casual,2017,2017-05-16
590217,Simulation,2017,2017-05-16
590218,Casual,2017,2017-05-16
590218,Simulation,2017,2017-05-16
636210,Indie,2017,2017-05-15
636210,Rpg,2017,2017-05-15
636210,Strategy,2017,2017-05-15
590219,Casual,2017,2017-05-16
590219,Simulation,2017,2017-05-16
633020,Indie,2017,2017-05-15
633020,Rpg,2017,2017-05-15
633020,Strategy,2017,2017-05-15
636780,Indie,2017,2017-05-15
636780,Rpg,2017,2017-05-15
636780,Strategy,2017,2017-05-15
630690,Casual,2017,2017-05-15
635020,Free to play,2017,2017-05-15
635020,Massively multiplayer,2017,2017-05-15
635020,Rpg,2017,2017-05-15
629890,Indie,2017,2017-05-15
629890,Rpg,2017,2017-05-15
629890,Strategy,2017,2017-05-15
344210,Adventure,2017,2017-05-15
344210,Casual,2017,2017-05-15
344210,Indie,2017,2017-05-15
632740,Indie,2017,2017-05-12
632740,Rpg,2017,2017-05-12
378540,Action,2017,2017-05-15
378540,Rpg,2017,2017-05-15
599840,Adventure,2017,2017-05-12
599840,Indie,2017,2017-05-12
633600,Adventure,2014,2014-12-12
633600,Indie,2014,2014-12-12
633600,Rpg,2014,2014-12-12
630390,Casual,2017,2017-05-12
512060,Adventure,2017,2017-05-11
512060,Indie,2017,2017-05-11
512060,Rpg,2017,2017-05-11
633580,Adventure,2014,2014-05-16
633580,Indie,2014,2014-05-16
633580,Rpg,2014,2014-05-16
602070,Action,2017,2017-05-11
602070,Casual,2017,2017-05-11
602070,Indie,2017,2017-05-11
461900,Adventure,2017,2017-05-11
461900,Casual,2017,2017-05-11
461900,Indie,2017,2017-05-11
602560,Indie,2017,2017-05-11
602560,Rpg,2017,2017-05-11
602560,Early access,2017,2017-05-11
509880,Action,2017,2017-05-11
509880,Adventure,2017,2017-05-11
509880,Indie,2017,2017-05-11
614540,Indie,2017,2017-05-11
614540,Rpg,2017,2017-05-11
557330,Indie,2017,2017-05-11
557330,Rpg,2017,2017-05-11
557330,Simulation,2017,2017-05-11
557330,Early access,2017,2017-05-11
636700,Adventure,2017,2017-05-10
636700,Casual,2017,2017-05-10
636700,Indie,2017,2017-05-10
636130,Simulation,2017,2017-05-12
580620,Racing,2017,2017-05-12
635780,Casual,2017,2017-05-12
635780,Indie,2017,2017-05-12
589870,Action,2016,2016-02-19
589870,Casual,2016,2016-02-19
589870,Free to play,2016,2016-02-19
589870,Indie,2016,2016-02-19
589870,Simulation,2016,2016-02-19
589870,Strategy,2016,2016-02-19
599990,Action,2017,2017-05-12
599990,Adventure,2017,2017-05-12
599990,Indie,2017,2017-05-12
599990,Simulation,2017,2017-05-12
599990,Sports,2017,2017-05-12
599990,Early access,2017,2017-05-12
617430,Casual,2017,2017-05-12
617430,Indie,2017,2017-05-12
607030,Adventure,2017,2017-05-12
607030,Casual,2017,2017-05-12
607030,Indie,2017,2017-05-12
607030,Rpg,2017,2017-05-12
607030,Strategy,2017,2017-05-12
603610,Action,2017,2017-05-14
603610,Indie,2017,2017-05-14
603610,Early access,2017,2017-05-14
546930,Action,2017,2017-05-15
546930,Indie,2017,2017-05-15
637030,Rpg,2017,2017-05-15
633963,Rpg,2017,2017-05-15
633960,Rpg,2017,2017-05-15
633961,Rpg,2017,2017-05-15
604280,Action,2017,2017-05-15
604280,Adventure,2017,2017-05-15
604280,Rpg,2017,2017-05-15
516790,Action,2017,2017-05-15
516790,Indie,2017,2017-05-15
395940,Action,2017,2017-05-12
395940,Indie,2017,2017-05-12
395940,Massively multiplayer,2017,2017-05-12
395940,Early access,2017,2017-05-12
597700,Adventure,2017,2017-05-12
597700,Indie,2017,2017-05-12
635870,Adventure,2017,2017-05-12
635870,Indie,2017,2017-05-12
604290,Action,2017,2017-05-15
604290,Adventure,2017,2017-05-15
604290,Rpg,2017,2017-05-15
563370,Action,2017,2017-05-11
563370,Casual,2017,2017-05-11
563370,Indie,2017,2017-05-11
612550,Action,2017,2017-05-11
612550,Free to play,2017,2017-05-11
612550,Indie,2017,2017-05-11
612550,Rpg,2017,2017-05-11
613700,Action,2017,2017-05-11
613700,Free to play,2017,2017-05-11
613700,Indie,2017,2017-05-11
613700,Rpg,2017,2017-05-11
613710,Action,2017,2017-05-11
613710,Free to play,2017,2017-05-11
613710,Indie,2017,2017-05-11
613710,Rpg,2017,2017-05-11
630470,Casual,2017,2017-05-11
620050,Utilities,2017,2017-05-11
631990,Adventure,2017,2017-05-11
631990,Indie,2017,2017-05-11
631990,Strategy,2017,2017-05-11
629810,Casual,2017,2017-05-10
631610,Action,2017,2017-05-10
631610,Indie,2017,2017-05-10
609970,Adventure,2017,2017-05-10
609970,Indie,2017,2017-05-10
609970,Rpg,2017,2017-05-10
609970,Strategy,2017,2017-05-10
628520,Action,2016,2016-06-29
628520,Adventure,2016,2016-06-29
628520,Indie,2016,2016-06-29
628520,Simulation,2016,2016-06-29
610050,Simulation,2017,2017-05-10
635580,Indie,2017,2017-05-10
218760,Audio production,2017,2017-05-08
218760,Utilities,2017,2017-05-08
218760,Video production,2017,2017-05-08
623131,Action,2017,2017-05-11
623134,Action,2017,2017-05-11
615090,Indie,2017,2017-05-10
615090,Rpg,2017,2017-05-10
615090,Strategy,2017,2017-05-10
558835,Action,2017,2017-05-11
623133,Action,2017,2017-05-11
594450,Action,2017,2017-05-11
623130,Action,2017,2017-05-11
594460,Action,2017,2017-05-11
623132,Action,2017,2017-05-11
594454,Action,2017,2017-05-11
594430,Action,2017,2017-05-11
594440,Action,2017,2017-05-11
594464,Action,2017,2017-05-11
594433,Action,2017,2017-05-11
558833,Action,2017,2017-05-11
558830,Action,2017,2017-05-11
558831,Action,2017,2017-05-11
558836,Action,2017,2017-05-11
594451,Action,2017,2017-05-11
594453,Action,2017,2017-05-11
594461,Action,2017,2017-05-11
617030,Action,2017,2017-05-10
617030,Adventure,2017,2017-05-10
617030,Casual,2017,2017-05-10
617030,Indie,2017,2017-05-10
617030,Rpg,2017,2017-05-10
617030,Simulation,2017,2017-05-10
617030,Early access,2017,2017-05-10
416210,Indie,2017,2017-05-10
416210,Simulation,2017,2017-05-10
416210,Strategy,2017,2017-05-10
594463,Action,2017,2017-05-11
617630,Adventure,2017,2017-05-10
617630,Casual,2017,2017-05-10
617630,Indie,2017,2017-05-10
617630,Strategy,2017,2017-05-10
625370,Adventure,2017,2017-05-10
625370,Indie,2017,2017-05-10
629990,Simulation,2017,2017-05-11
629791,Free to play,2017,2017-05-09
629791,Massively multiplayer,2017,2017-05-09
629791,Rpg,2017,2017-05-09
629792,Free to play,2017,2017-05-09
629792,Massively multiplayer,2017,2017-05-09
629792,Rpg,2017,2017-05-09
629793,Free to play,2017,2017-05-09
629793,Massively multiplayer,2017,2017-05-09
629793,Rpg,2017,2017-05-09
629794,Free to play,2017,2017-05-09
629794,Massively multiplayer,2017,2017-05-09
629794,Rpg,2017,2017-05-09
629790,Free to play,2017,2017-05-09
629790,Massively multiplayer,2017,2017-05-09
629790,Rpg,2017,2017-05-09
629795,Free to play,2017,2017-05-09
629795,Massively multiplayer,2017,2017-05-09
629795,Rpg,2017,2017-05-09
629796,Free to play,2017,2017-05-09
629796,Massively multiplayer,2017,2017-05-09
629796,Rpg,2017,2017-05-09
629080,Adventure,2017,2017-05-05
629080,Casual,2017,2017-05-05
620580,Adventure,2017,2017-04-28
620580,Casual,2017,2017-04-28
620580,Indie,2017,2017-04-28
620580,Early access,2017,2017-04-28
581120,Indie,2017,2017-05-05
450860,Action,2017,2017-05-05
450860,Adventure,2017,2017-05-05
450860,Casual,2017,2017-05-05
450860,Indie,2017,2017-05-05
450860,Simulation,2017,2017-05-05
450860,Early access,2017,2017-05-05
628460,Casual,2017,2017-05-05
628460,Indie,2017,2017-05-05
630340,Casual,2017,2017-05-05
630340,Indie,2017,2017-05-05
635380,Indie,2017,2017-05-05
635380,Simulation,2017,2017-05-05
612610,Action,2017,2017-05-05
612610,Free to play,2017,2017-05-05
612610,Indie,2017,2017-05-05
612610,Early access,2017,2017-05-05
591960,Adventure,2017,2017-05-05
591960,Free to play,2017,2017-05-05
591960,Rpg,2017,2017-05-05
591960,Strategy,2017,2017-05-05
634030,Action,2017,2017-05-05
634030,Indie,2017,2017-05-05
617020,Adventure,2017,2017-05-26
617020,Indie,2017,2017-05-26
617020,Simulation,2017,2017-05-26
617580,Design and illustration,2017,2017-05-05
617580,Photo editing,2017,2017-05-05
628700,Adventure,2017,2017-05-05
628700,Free to play,2017,2017-05-05
628700,Indie,2017,2017-05-05
581670,Action,2017,2017-05-05
581670,Adventure,2017,2017-05-05
581670,Indie,2017,2017-05-05
370660,Adventure,2017,2017-05-05
370660,Casual,2017,2017-05-05
370660,Indie,2017,2017-05-05
370660,Rpg,2017,2017-05-05
632870,Adventure,2017,2017-05-08
632870,Indie,2017,2017-05-08
632660,Utilities,2017,2017-05-08
632660,Video production,2017,2017-05-08
632510,Casual,2017,2017-05-08
632510,Indie,2017,2017-05-08
574820,Casual,2017,2017-05-08
574820,Indie,2017,2017-05-08
468250,Free to play,2017,2017-05-08
468250,Indie,2017,2017-05-08
468250,Massively multiplayer,2017,2017-05-08
468250,Strategy,2017,2017-05-08
620320,Rpg,2017,2017-05-08
620326,Rpg,2017,2017-05-08
620321,Rpg,2017,2017-05-08
620322,Rpg,2017,2017-05-08
620324,Rpg,2017,2017-05-08
545270,Sports,2017,2017-05-08
620323,Rpg,2017,2017-05-08
620325,Rpg,2017,2017-05-08
624390,Action,2017,2017-05-09
624390,Casual,2017,2017-05-09
624390,Indie,2017,2017-05-09
628870,Free to play,2017,2017-05-09
628870,Sports,2017,2017-05-09
629280,Adventure,2017,2017-05-08
629280,Casual,2017,2017-05-08
633310,Simulation,2017,2017-05-09
633310,Strategy,2017,2017-05-09
623580,Action,2017,2017-05-09
623580,Casual,2017,2017-05-09
623580,Indie,2017,2017-05-09
616640,Action,2017,2017-05-07
616640,Indie,2017,2017-05-07
616640,Early access,2017,2017-05-07
397850,Adventure,2017,2017-05-09
397850,Indie,2017,2017-05-09
397850,Simulation,2017,2017-05-09
397850,Early access,2017,2017-05-09
623080,Adventure,2017,2017-05-08
623080,Casual,2017,2017-05-08
623080,Simulation,2017,2017-05-08
502720,Action,2017,2017-05-08
502720,Adventure,2017,2017-05-08
502720,Indie,2017,2017-05-08
502720,Rpg,2017,2017-05-08
502720,Simulation,2017,2017-05-08
502720,Early access,2017,2017-05-08
631580,Action,2017,2017-05-05
631580,Adventure,2017,2017-05-05
631580,Indie,2017,2017-05-05
631580,Rpg,2017,2017-05-05
550900,Action,2006,2006-12-17
550900,Adventure,2006,2006-12-17
550900,Free to play,2006,2006-12-17
550900,Massively multiplayer,2006,2006-12-17
550900,Rpg,2006,2006-12-17
440730,Action,2017,2017-05-08
440730,Adventure,2017,2017-05-08
440730,Indie,2017,2017-05-08
440730,Simulation,2017,2017-05-08
632210,Adventure,2017,2017-05-08
632210,Casual,2017,2017-05-08
632210,Indie,2017,2017-05-08
633470,Casual,2017,2017-05-04
633470,Indie,2017,2017-05-04
394490,Casual,2017,2017-05-04
394490,Indie,2017,2017-05-04
394490,Simulation,2017,2017-05-04
394490,Early access,2017,2017-05-04
543050,Action,2017,2017-01-10
543050,Adventure,2017,2017-01-10
543050,Indie,2017,2017-01-10
551917,Indie,2017,2017-05-04
551917,Strategy,2017,2017-05-04
341040,Indie,2017,2017-05-04
341040,Strategy,2017,2017-05-04
551910,Indie,2017,2017-05-04
551910,Strategy,2017,2017-05-04
551911,Indie,2017,2017-05-04
551911,Strategy,2017,2017-05-04
551916,Indie,2017,2017-05-04
551916,Strategy,2017,2017-05-04
554371,Indie,2017,2017-05-04
554371,Strategy,2017,2017-05-04
551913,Indie,2017,2017-05-04
551913,Strategy,2017,2017-05-04
553170,Indie,2017,2017-05-04
553170,Strategy,2017,2017-05-04
551912,Indie,2017,2017-05-04
551912,Strategy,2017,2017-05-04
553271,Indie,2017,2017-05-04
553271,Strategy,2017,2017-05-04
551915,Indie,2017,2017-05-04
551915,Strategy,2017,2017-05-04
551918,Indie,2017,2017-05-04
551918,Strategy,2017,2017-05-04
551914,Indie,2017,2017-05-04
551914,Strategy,2017,2017-05-04
547620,Indie,2017,2017-05-04
547620,Strategy,2017,2017-05-04
564890,Indie,2017,2017-05-04
564890,Strategy,2017,2017-05-04
554370,Indie,2017,2017-05-04
554370,Strategy,2017,2017-05-04
551919,Indie,2017,2017-05-04
551919,Strategy,2017,2017-05-04
574964,Indie,2017,2017-05-04
574964,Strategy,2017,2017-05-04
629330,Action,2017,2017-05-04
629330,Free to play,2017,2017-05-04
632650,Action,2017,2017-05-04
632650,Adventure,2017,2017-05-04
632650,Casual,2017,2017-05-04
632650,Free to play,2017,2017-05-04
632650,Indie,2017,2017-05-04
606490,Casual,2017,2017-05-04
606490,Indie,2017,2017-05-04
606490,Racing,2017,2017-05-04
606490,Simulation,2017,2017-05-04
606490,Sports,2017,2017-05-04
525360,Action,2017,2017-05-05
525360,Indie,2017,2017-05-05
619480,Action,2017,2017-05-04
619480,Indie,2017,2017-05-04
614008,Simulation,2017,2017-05-05
496290,Action,2017,2017-05-05
496290,Indie,2017,2017-05-05
496290,Rpg,2017,2017-05-05
496290,Early access,2017,2017-05-05
633410,Action,2017,2017-05-05
633410,Adventure,2017,2017-05-05
633410,Indie,2017,2017-05-05
633410,Rpg,2017,2017-05-05
626640,Adventure,2017,2017-05-03
626640,Casual,2017,2017-05-03
629100,Adventure,2017,2017-05-03
629100,Casual,2017,2017-05-03
474830,Indie,2017,2017-05-03
474830,Strategy,2017,2017-05-03
632790,Action,2017,2017-05-03
632790,Adventure,2017,2017-05-03
632790,Indie,2017,2017-05-03
556391,Action,2017,2017-05-03
556391,Sports,2017,2017-05-03
436670,Rpg,2017,2017-05-03
562260,Action,2017,2017-05-03
562260,Casual,2017,2017-05-03
562260,Indie,2017,2017-05-03
351690,Action,2017,2017-05-03
351690,Indie,2017,2017-05-03
614170,Design and illustration,2017,2017-05-03
614240,Design and illustration,2017,2017-05-03
624060,Action,1996,1996-09-30
624060,Simulation,1996,1996-09-30
620570,Indie,2017,2017-05-03
620570,Simulation,2017,2017-05-03
632630,Simulation,2017,2017-05-03
616110,Adventure,2017,2017-05-03
616110,Casual,2017,2017-05-03
616110,Indie,2017,2017-05-03
633280,Simulation,2017,2017-05-03
618510,Action,2017,2017-04-22
618510,Indie,2017,2017-04-22
628340,Action,2017,2017-04-27
628340,Indie,2017,2017-04-27
628340,Strategy,2017,2017-04-27
603100,Action,2017,2017-05-04
603100,Indie,2017,2017-05-04
463795,Action,2017,2017-05-04
463795,Indie,2017,2017-05-04
438903,Casual,2017,2017-05-04
438903,Indie,2017,2017-05-04
438903,Simulation,2017,2017-05-04
438903,Sports,2017,2017-05-04
438903,Strategy,2017,2017-05-04
620382,Adventure,2017,2017-05-04
620382,Free to play,2017,2017-05-04
630500,Adventure,2017,2017-05-03
630500,Casual,2017,2017-05-03
630500,Indie,2017,2017-05-03
616030,Casual,2017,2017-05-04
616030,Indie,2017,2017-05-04
362120,Action,2017,2017-05-04
362120,Indie,2017,2017-05-04
378350,Action,2007,2007-04-09
378350,Racing,2007,2007-04-09
609791,Adventure,2017,2017-05-01
609791,Casual,2017,2017-05-01
609791,Indie,2017,2017-05-01
609791,Rpg,2017,2017-05-01
609791,Strategy,2017,2017-05-01
609792,Adventure,2017,2017-05-01
609792,Casual,2017,2017-05-01
609792,Indie,2017,2017-05-01
609792,Rpg,2017,2017-05-01
609792,Strategy,2017,2017-05-01
609793,Adventure,2017,2017-05-01
609793,Casual,2017,2017-05-01
609793,Indie,2017,2017-05-01
609793,Rpg,2017,2017-05-01
609793,Strategy,2017,2017-05-01
609795,Adventure,2017,2017-05-01
609795,Casual,2017,2017-05-01
609795,Indie,2017,2017-05-01
609795,Rpg,2017,2017-05-01
609795,Strategy,2017,2017-05-01
603780,Adventure,2017,2017-05-02
603780,Casual,2017,2017-05-02
603780,Indie,2017,2017-05-02
603780,Rpg,2017,2017-05-02
603780,Strategy,2017,2017-05-02
580600,Action,2017,2017-05-02
580600,Rpg,2017,2017-05-02
630290,Action,2017,2017-05-02
630290,Adventure,2017,2017-05-02
630290,Indie,2017,2017-05-02
609794,Adventure,2017,2017-05-01
609794,Casual,2017,2017-05-01
609794,Indie,2017,2017-05-01
609794,Rpg,2017,2017-05-01
609794,Strategy,2017,2017-05-01
609790,Adventure,2017,2017-05-01
609790,Casual,2017,2017-05-01
609790,Indie,2017,2017-05-01
609790,Rpg,2017,2017-05-01
609790,Strategy,2017,2017-05-01
590205,Casual,2017,2017-05-02
590205,Simulation,2017,2017-05-02
590206,Casual,2017,2017-05-02
590206,Simulation,2017,2017-05-02
