item_id,genres,year_release,tags
612880,Action,2017,Music
552700,Rpg,2017,Indie
662353,Action,2017,Strategy
662353,Adventure,2017,Strategy
662353,Rpg,2017,Strategy
625100,Design and illustration,2017,Free to Play
625100,Utilities,2017,Free to Play
739210,Casual,2017,Adventure
739210,Indie,2017,Adventure
637783,Casual,2017,RPG
637783,Simulation,2017,RPG
637784,Casual,2017,RPG
637784,Simulation,2017,RPG
637786,Casual,2017,RPG
637786,Simulation,2017,RPG
637785,Casual,2017,RPG
637785,Simulation,2017,RPG
706090,Simulation,2017,Design & Illustration
706090,Sports,2017,Design & Illustration
710610,Adventure,2017,Singleplayer
710610,Casual,2017,Singleplayer
710610,Indie,2017,Singleplayer
710610,Rpg,2017,Singleplayer
710610,Early access,2017,Singleplayer
563780,Strategy,2017,Action
749080,Adventure,2017,Retro
749080,Casual,2017,Retro
701940,Action,2017,Fighting
701940,Indie,2017,Fighting
752450,Massively multiplayer,2017,Strategy
752450,Racing,2017,Strategy
752450,Simulation,2017,Strategy
752450,Sports,2017,Strategy
688259,Rpg,2017,RPG
688258,Rpg,2017,RPG
688270,Rpg,2017,Casual
688271,Rpg,2017,Casual
688272,Rpg,2017,RPG
688273,Rpg,2017,RPG
746800,Action,2017,Rogue-like
746800,Adventure,2017,Rogue-like
746800,Casual,2017,Rogue-like
746800,Indie,2017,Rogue-like
561630,Action,2017,Strategy
561630,Adventure,2017,Strategy
561630,Rpg,2017,Strategy
748540,Casual,2009,Action
748540,Indie,2009,Action
748540,Simulation,2009,Action
748910,Adventure,2008,First-Person
748910,Casual,2008,First-Person
748910,Indie,2008,First-Person
748980,Casual,2008,Fantasy
748980,Indie,2008,Fantasy
746390,Audio production,2017,Strategy
746390,Software training,2017,Strategy
746390,Utilities,2017,Strategy
746390,Video production,2017,Strategy
746390,Web publishing,2017,Strategy
749010,Casual,2013,Grid-Based Movement
749010,Indie,2013,Grid-Based Movement
749010,Simulation,2013,Grid-Based Movement
755730,Indie,2017,3D Platformer
755730,Rpg,2017,3D Platformer
755730,Strategy,2017,3D Platformer
728050,Adventure,2017,Tower Defense
728050,Indie,2017,Tower Defense
728050,Rpg,2017,Tower Defense
728050,Strategy,2017,Tower Defense
728050,Early access,2017,Tower Defense
752990,Indie,2017,Action
752990,Rpg,2017,Action
752990,Strategy,2017,Action
738730,Action,2017,Pixel Graphics
738730,Adventure,2017,Pixel Graphics
738730,Casual,2017,Pixel Graphics
738730,Indie,2017,Pixel Graphics
741370,Design and illustration,2017,Adventure
741370,Web publishing,2017,Adventure
661360,Action,2017,Web Publishing
661360,Adventure,2017,Web Publishing
661360,Indie,2017,Web Publishing
700140,Action,2017,Top-Down Shooter
700140,Indie,2017,Top-Down Shooter
700140,Sports,2017,Top-Down Shooter
745801,Free to play,2017,Indie
745801,Massively multiplayer,2017,Indie
745801,Strategy,2017,Indie
753000,Free to play,2017,Casual
753000,Massively multiplayer,2017,Casual
753000,Strategy,2017,Casual
753003,Free to play,2017,Action
753003,Massively multiplayer,2017,Action
753003,Strategy,2017,Action
753002,Free to play,2017,Action
753002,Massively multiplayer,2017,Action
753002,Strategy,2017,Action
745802,Free to play,2017,Indie
745802,Massively multiplayer,2017,Indie
745802,Strategy,2017,Indie
753004,Free to play,2017,Action
753004,Massively multiplayer,2017,Action
753004,Strategy,2017,Action
745800,Free to play,2017,Indie
745800,Massively multiplayer,2017,Indie
745800,Strategy,2017,Indie
753001,Free to play,2017,Casual
753001,Massively multiplayer,2017,Casual
753001,Strategy,2017,Casual
639525,Free to play,2017,Sports
639525,Massively multiplayer,2017,Sports
639525,Strategy,2017,Sports
632730,Action,2012,Card Game
632730,Free to play,2012,Card Game
632730,Rpg,2012,Card Game
452570,Action,2017,Detective
452570,Adventure,2017,Detective
452570,Indie,2017,Detective
452570,Rpg,2017,Detective
749230,Action,2017,RPG
749230,Casual,2017,RPG
749230,Indie,2017,RPG
749230,Strategy,2017,RPG
601780,Utilities,2017,Board Game
652520,Indie,2017,Point & Click
652520,Simulation,2017,Point & Click
652520,Strategy,2017,Point & Click
743790,Action,2017,Sports
743790,Adventure,2017,Sports
743790,Indie,2017,Sports
743790,Rpg,2017,Sports
756140,Action,2017,Tower Defense
756140,Casual,2017,Tower Defense
756140,Free to play,2017,Tower Defense
756120,Action,2017,RTS
756120,Casual,2017,RTS
756120,Free to play,2017,RTS
756121,Action,2017,RTS
756121,Casual,2017,RTS
756121,Free to play,2017,RTS
756130,Action,2017,Multiplayer
756130,Casual,2017,Multiplayer
756130,Free to play,2017,Multiplayer
519890,Action,2017,Casual
519890,Casual,2017,Casual
519890,Indie,2017,Casual
747790,Casual,2017,Free to Play
747790,Sports,2017,Free to Play
732950,Free to play,2017,Action
732950,Indie,2017,Action
732950,Simulation,2017,Action
501610,Animation and modeling,2017,Singleplayer
501610,Audio production,2017,Singleplayer
501610,Design and illustration,2017,Singleplayer
501610,Utilities,2017,Singleplayer
501610,Video production,2017,Singleplayer
501610,Web publishing,2017,Singleplayer
754630,Action,2017,RPG
754630,Free to play,2017,RPG
754630,Massively multiplayer,2017,RPG
500440,Action,2017,Casual
500440,Adventure,2017,Casual
500440,Indie,2017,Casual
665160,Casual,2017,Casual
665160,Indie,2017,Casual
665160,Simulation,2017,Casual
748730,Action,2017,Puzzle
748730,Adventure,2017,Puzzle
748730,Indie,2017,Puzzle
748730,Rpg,2017,Puzzle
748730,Strategy,2017,Puzzle
593700,Action,2017,Indie
593700,Adventure,2017,Indie
593700,Indie,2017,Indie
753480,Action,2017,Futuristic
753480,Casual,2017,Futuristic
753480,Free to play,2017,Futuristic
753480,Massively multiplayer,2017,Futuristic
753480,Simulation,2017,Futuristic
753480,Strategy,2017,Futuristic
753500,Action,2017,Simulation
753500,Casual,2017,Simulation
753500,Free to play,2017,Simulation
753500,Massively multiplayer,2017,Simulation
753500,Simulation,2017,Simulation
753500,Strategy,2017,Simulation
753470,Action,2017,Strategy
753470,Casual,2017,Strategy
753470,Free to play,2017,Strategy
753470,Massively multiplayer,2017,Strategy
753470,Simulation,2017,Strategy
753470,Strategy,2017,Strategy
756954,Action,2017,Minimalist
756954,Adventure,2017,Minimalist
756954,Free to play,2017,Minimalist
756954,Indie,2017,Minimalist
756954,Strategy,2017,Minimalist
753460,Action,2017,Character Customization
753460,Casual,2017,Character Customization
753460,Free to play,2017,Character Customization
753460,Massively multiplayer,2017,Character Customization
753460,Simulation,2017,Character Customization
753460,Strategy,2017,Character Customization
756950,Action,2017,Puzzle
756950,Adventure,2017,Puzzle
756950,Free to play,2017,Puzzle
756950,Indie,2017,Puzzle
756950,Strategy,2017,Puzzle
756955,Action,2017,Relaxing
756955,Adventure,2017,Relaxing
756955,Free to play,2017,Relaxing
756955,Indie,2017,Relaxing
756955,Strategy,2017,Relaxing
756953,Action,2017,Minimalist
756953,Adventure,2017,Minimalist
756953,Free to play,2017,Minimalist
756953,Indie,2017,Minimalist
756953,Strategy,2017,Minimalist
756951,Action,2017,Minimalist
756951,Adventure,2017,Minimalist
756951,Free to play,2017,Minimalist
756951,Indie,2017,Minimalist
756951,Strategy,2017,Minimalist
757020,Action,2017,Indie
757020,Adventure,2017,Indie
757020,Free to play,2017,Indie
757020,Massively multiplayer,2017,Indie
757020,Rpg,2017,Indie
639490,Adventure,2017,Early Access
517270,Simulation,2017,Dark
517270,Strategy,2017,Dark
517270,Early access,2017,Dark
661340,Action,2017,Puzzle
661340,Casual,2017,Puzzle
661340,Indie,2017,Puzzle
661340,Early access,2017,Puzzle
708780,Casual,2017,Indie
708780,Indie,2017,Indie
743480,Casual,2017,Action
743480,Indie,2017,Action
756952,Action,2017,Minimalist
756952,Adventure,2017,Minimalist
756952,Free to play,2017,Minimalist
756952,Indie,2017,Minimalist
756952,Strategy,2017,Minimalist
702110,Action,2017,Adventure
747420,Action,2017,2D Fighter
747420,Casual,2017,2D Fighter
747420,Indie,2017,2D Fighter
747420,Strategy,2017,2D Fighter
747700,Action,2017,Adventure
747700,Indie,2017,Adventure
747700,Simulation,2017,Adventure
739200,Action,2017,Casual
739200,Adventure,2017,Casual
739200,Indie,2017,Casual
618470,Adventure,2017,2D
618470,Casual,2017,2D
618470,Indie,2017,2D
745870,Adventure,1991,Adventure
745870,Rpg,1991,Adventure
730920,Action,2017,Atmospheric
730920,Indie,2017,Atmospheric
741260,Casual,2017,Action
741260,Indie,2017,Action
741260,Simulation,2017,Action
741260,Strategy,2017,Action
741260,Early access,2017,Action
743640,Action,2017,Indie
743640,Adventure,2017,Indie
743640,Casual,2017,Indie
743640,Indie,2017,Indie
743640,Simulation,2017,Indie
743640,Strategy,2017,Indie
752350,Indie,2017,RPG
752350,Simulation,2017,RPG
752850,Adventure,2017,Simulation
752850,Indie,2017,Simulation
752850,Rpg,2017,Simulation
752830,Adventure,2017,Early Access
752830,Indie,2017,Early Access
752830,Rpg,2017,Early Access
591983,Free to play,2017,Action
591983,Massively multiplayer,2017,Action
591983,Simulation,2017,Action
591983,Sports,2017,Action
742900,Action,2017,Strategy
742900,Adventure,2017,Strategy
742900,Indie,2017,Strategy
726170,Action,2017,Violent
726170,Casual,2017,Violent
726170,Indie,2017,Violent
577000,Action,2017,Simulation
577000,Indie,2017,Simulation
577000,Rpg,2017,Simulation
577000,Strategy,2017,Simulation
577000,Early access,2017,Simulation
697850,Action,2017,RPG
697850,Adventure,2017,RPG
697850,Casual,2017,RPG
697850,Indie,2017,RPG
697850,Strategy,2017,RPG
740150,Indie,2017,Team-Based
729990,Action,2017,Simulation
729990,Casual,2017,Simulation
729990,Indie,2017,Simulation
729990,Sports,2017,Simulation
734490,Adventure,2017,Atmospheric
734490,Casual,2017,Atmospheric
734490,Indie,2017,Atmospheric
734490,Strategy,2017,Atmospheric
738580,Strategy,2017,Simulation
743410,Adventure,2017,Racing
743410,Casual,2017,Racing
743410,Indie,2017,Racing
713920,Indie,2017,Funny
748580,Adventure,2017,RPG
748580,Casual,2017,RPG
723530,Indie,2017,Adventure
723530,Simulation,2017,Adventure
749710,Casual,2017,Sci-fi
749710,Indie,2017,Sci-fi
749710,Simulation,2017,Sci-fi
749710,Strategy,2017,Sci-fi
737810,Casual,2017,Racing
737810,Indie,2017,Racing
737380,Action,2017,RPG
737380,Casual,2017,RPG
737380,Indie,2017,RPG
495480,Web publishing,2017,Pixel Graphics
610290,Web publishing,2017,Action
752230,Action,2017,Strategy
752230,Casual,2017,Strategy
752230,Indie,2017,Strategy
755270,Adventure,2017,Casual
755270,Indie,2017,Casual
755270,Rpg,2017,Casual
601510,Free to play,2017,Trains
601510,Strategy,2017,Trains
685300,Design and illustration,2017,Action
685300,Early access,2017,Action
573740,Adventure,2017,Funny
573740,Casual,2017,Funny
573740,Simulation,2017,Funny
573740,Strategy,2017,Funny
721340,Simulation,2017,Strategy
721340,Strategy,2017,Strategy
721341,Simulation,2017,Strategy
721341,Strategy,2017,Strategy
706122,Casual,2017,Animation & Modeling
706122,Indie,2017,Animation & Modeling
706122,Simulation,2017,Animation & Modeling
754650,Action,2017,Utilities
754650,Casual,2017,Utilities
754650,Indie,2017,Utilities
754650,Strategy,2017,Utilities
640140,Simulation,2017,Adventure
640140,Strategy,2017,Adventure
612370,Action,2017,Platformer
612370,Racing,2017,Platformer
706121,Casual,2017,Animation & Modeling
706121,Indie,2017,Animation & Modeling
706121,Simulation,2017,Animation & Modeling
515230,Casual,2017,Casual
515230,Free to play,2017,Casual
515230,Indie,2017,Casual
515230,Simulation,2017,Casual
515230,Strategy,2017,Casual
706120,Casual,2017,Utilities
706120,Indie,2017,Utilities
706120,Simulation,2017,Utilities
648550,Action,2017,First-Person
648550,Adventure,2017,First-Person
648550,Indie,2017,First-Person
748880,Indie,2017,Dungeon Crawler
544680,Adventure,2017,Sports
544680,Indie,2017,Sports
751540,Action,2017,Adventure
751540,Casual,2017,Adventure
751540,Indie,2017,Adventure
751120,Action,2017,Casual
751120,Free to play,2017,Casual
711260,Action,2017,Arena Shooter
711260,Indie,2017,Arena Shooter
754270,Action,2018,Simulation
754270,Casual,2018,Simulation
754270,Indie,2018,Simulation
681740,Action,2012,Fantasy
681740,Adventure,2012,Fantasy
681740,Indie,2012,Fantasy
681740,Rpg,2012,Fantasy
739940,Indie,2017,Singleplayer
739940,Strategy,2017,Singleplayer
592600,Sports,2017,RPG
751890,Action,2017,Indie
751890,Indie,2017,Indie
747600,Action,2017,Free to Play
747600,Free to play,2017,Free to Play
747600,Indie,2017,Free to Play
747600,Rpg,2017,Free to Play
747600,Strategy,2017,Free to Play
692770,Indie,2017,Casual
692770,Simulation,2017,Casual
692770,Strategy,2017,Casual
745670,Casual,2017,Massively Multiplayer
745670,Indie,2017,Massively Multiplayer
740040,Adventure,2017,Action
740040,Casual,2017,Action
740040,Indie,2017,Action
745220,Action,2017,Strategy
745220,Adventure,2017,Strategy
745220,Casual,2017,Strategy
745220,Indie,2017,Strategy
684980,Casual,2017,Indie
684980,Indie,2017,Indie
746300,Action,2014,Zombies
746300,Adventure,2014,Zombies
746300,Casual,2014,Zombies
746300,Indie,2014,Zombies
746890,Casual,2012,Indie
746890,Indie,2012,Indie
746890,Simulation,2012,Indie
734540,Casual,2017,Colorful
734540,Indie,2017,Colorful
590820,Adventure,2018,Atmospheric
590820,Indie,2018,Atmospheric
590820,Rpg,2018,Atmospheric
657280,Audio production,2017,Indie
657280,Utilities,2017,Indie
657280,Early access,2017,Indie
746490,Adventure,2017,Tactical
746490,Casual,2017,Tactical
746490,Indie,2017,Tactical
746490,Simulation,2017,Tactical
723070,Action,2017,Parody
723070,Adventure,2017,Parody
723070,Indie,2017,Parody
723070,Rpg,2017,Parody
734070,Rpg,2017,Casual
750230,Action,2017,Female Protagonist
750230,Adventure,2017,Female Protagonist
585710,Action,2017,Shooter
585710,Indie,2017,Shooter
585710,Early access,2017,Shooter
754670,Action,2017,Casual
754670,Adventure,2017,Casual
754670,Indie,2017,Casual
754670,Strategy,2017,Casual
694950,Adventure,2017,Indie
694950,Casual,2017,Indie
694950,Indie,2017,Indie
721440,Action,2017,Funny
721440,Adventure,2017,Funny
721440,Casual,2017,Funny
721440,Indie,2017,Funny
729310,Indie,2017,Steampunk
729310,Simulation,2017,Steampunk
729310,Sports,2017,Steampunk
729310,Strategy,2017,Steampunk
745880,Indie,2017,Strategy
696360,Rpg,2015,Simulation
749200,Action,2017,Retro
749200,Indie,2017,Retro
749200,Early access,2017,Retro
736390,Casual,2017,Singleplayer
736390,Indie,2017,Singleplayer
646570,Indie,2017,Simulation
646570,Strategy,2017,Simulation
646570,Early access,2017,Simulation
686740,Action,2017,Indie
686740,Adventure,2017,Indie
686740,Rpg,2017,Indie
750320,Adventure,2017,Strategy
750320,Rpg,2017,Strategy
750320,Strategy,2017,Strategy
750340,Adventure,2017,Indie
750340,Rpg,2017,Indie
750340,Strategy,2017,Indie
552990,Action,2017,Action
552990,Free to play,2017,Action
552990,Massively multiplayer,2017,Action
552990,Simulation,2017,Action
750341,Adventure,2017,Simulation
750341,Rpg,2017,Simulation
750341,Strategy,2017,Simulation
731160,Action,2017,Free to Play
731150,Action,2017,Action
750342,Adventure,2017,Simulation
750342,Rpg,2017,Simulation
750342,Strategy,2017,Simulation
727990,Action,2017,Strategy
727980,Action,2017,Tower Defense
720680,Action,2017,Anime
721260,Action,2017,Massively Multiplayer
335620,Rpg,2017,Indie
335620,Early access,2017,Indie
704810,Action,2017,Indie
721290,Action,2017,Strategy
706110,Simulation,2017,Education
706110,Sports,2017,Education
499210,Action,2017,Dating Sim
499210,Racing,2017,Dating Sim
620680,Simulation,2017,Adventure
620680,Strategy,2017,Adventure
677992,Simulation,2017,Action
746450,Indie,2017,Replay Value
677996,Simulation,2017,Platformer
585900,Adventure,2017,Fast-Paced
585900,Casual,2017,Fast-Paced
585900,Rpg,2017,Fast-Paced
585900,Simulation,2017,Fast-Paced
560300,Action,2017,RPG
560300,Adventure,2017,RPG
560300,Indie,2017,RPG
560300,Rpg,2017,RPG
734080,Adventure,2017,Design & Illustration
637778,Casual,2017,Strategy
637778,Simulation,2017,Strategy
637779,Casual,2017,Strategy
637779,Simulation,2017,Strategy
484930,Action,2017,Singleplayer
484930,Indie,2017,Singleplayer
637777,Casual,2017,Strategy
637777,Simulation,2017,Strategy
637780,Casual,2017,Strategy
637780,Simulation,2017,Strategy
637782,Casual,2017,RPG
637782,Simulation,2017,RPG
637781,Casual,2017,Strategy
637781,Simulation,2017,Strategy
734280,Action,2017,Arcade
721270,Action,2017,Multiplayer
744890,Casual,2017,Indie
744890,Rpg,2017,Indie
744890,Simulation,2017,Indie
744890,Strategy,2017,Indie
712970,Simulation,2017,Relaxing
712970,Strategy,2017,Relaxing
748850,Indie,2017,Adventure
748850,Simulation,2017,Adventure
745500,Action,2017,1980s
745500,Casual,2017,1980s
745500,Indie,2017,1980s
745510,Adventure,2017,Massively Multiplayer
745510,Casual,2017,Massively Multiplayer
745510,Indie,2017,Massively Multiplayer
706130,Casual,2017,Design & Illustration
706130,Indie,2017,Design & Illustration
713450,Action,2017,Casual
713450,Early access,2017,Casual
683993,Strategy,2017,1980s
730270,Action,2017,Space
730270,Early access,2017,Space
622020,Racing,2017,Great Soundtrack
726410,Indie,2017,Strategy
726410,Strategy,2017,Strategy
692310,Action,2017,Survival
692310,Casual,2017,Survival
692310,Indie,2017,Survival
692310,Sports,2017,Survival
464340,Adventure,2017,Early Access
635330,Simulation,2017,Indie
754070,Action,2017,Great Soundtrack
754070,Adventure,2017,Great Soundtrack
754070,Indie,2017,Great Soundtrack
754070,Strategy,2017,Great Soundtrack
709410,Adventure,2017,Rogue-like
709410,Casual,2017,Rogue-like
709410,Indie,2017,Rogue-like
709410,Rpg,2017,Rogue-like
709410,Strategy,2017,Rogue-like
695970,Action,2018,Colorful
695970,Casual,2018,Colorful
695970,Indie,2018,Colorful
695970,Early access,2018,Colorful
754210,Action,2017,Indie
754210,Adventure,2017,Indie
754210,Indie,2017,Indie
736200,Action,2017,Pixel Graphics
736200,Adventure,2017,Pixel Graphics
736200,Indie,2017,Pixel Graphics
737280,Action,2017,Strategy
701280,Casual,2017,Casual
701280,Early access,2017,Casual
736110,Adventure,2017,Adventure
736110,Indie,2017,Adventure
570840,Free to play,2017,Adventure
690350,Action,2017,Adventure
690350,Casual,2017,Adventure
690350,Indie,2017,Adventure
690350,Early access,2017,Adventure
705220,Adventure,2017,Action
705220,Free to play,2017,Action
705220,Indie,2017,Action
705220,Rpg,2017,Action
705220,Strategy,2017,Action
705220,Early access,2017,Action
745420,Casual,2017,1980s
745420,Indie,2017,1980s
745420,Strategy,2017,1980s
665450,Design and illustration,2017,Casual
665450,Photo editing,2017,Casual
665450,Video production,2017,Casual
716230,Action,2017,Dragons
716230,Casual,2017,Dragons
716230,Indie,2017,Dragons
716230,Strategy,2017,Dragons
407630,Action,2017,Simulation
407630,Casual,2017,Simulation
407630,Indie,2017,Simulation
215830,Action,2017,TrackIR
215830,Free to play,2017,TrackIR
215830,Massively multiplayer,2017,TrackIR
215830,Rpg,2017,TrackIR
215830,Early access,2017,TrackIR
729910,Adventure,2017,Fantasy
729910,Casual,2017,Fantasy
670090,Adventure,2017,Pirates
670090,Indie,2017,Pirates
741100,Adventure,2017,Indie
741100,Casual,2017,Indie
741100,Indie,2017,Indie
729920,Adventure,2017,Interactive Fiction
729920,Casual,2017,Interactive Fiction
749580,Adventure,2017,Split Screen
749580,Casual,2017,Split Screen
749580,Indie,2017,Split Screen
735010,Rpg,2017,2D
569570,Action,2017,Education
569570,Adventure,2017,Education
569570,Indie,2017,Education
569570,Rpg,2017,Education
753530,Action,2017,Top-Down Shooter
753530,Indie,2017,Top-Down Shooter
649790,Casual,2017,Strategy
649790,Indie,2017,Strategy
649790,Simulation,2017,Strategy
606710,Adventure,2003,Strategy
606710,Rpg,2003,Strategy
736280,Animation and modeling,2017,Adventure
736280,Audio production,2017,Adventure
736280,Design and illustration,2017,Adventure
736280,Utilities,2017,Adventure
736280,Video production,2017,Adventure
733200,Adventure,2017,Racing
733200,Rpg,2017,Racing
747180,Action,2017,RPG
747180,Casual,2017,RPG
747180,Indie,2017,RPG
743570,Casual,2010,Strategy
743570,Indie,2010,Strategy
743570,Strategy,2010,Strategy
744290,Casual,2016,Action
744290,Indie,2016,Action
745120,Casual,2007,Early Access
745120,Indie,2007,Early Access
745120,Simulation,2007,Early Access
718240,Indie,2017,Action
718240,Simulation,2017,Action
718240,Strategy,2017,Action
725280,Action,2017,RPG
725280,Adventure,2017,RPG
725280,Indie,2017,RPG
725280,Simulation,2017,RPG
731940,Casual,2017,Multiplayer
731940,Indie,2017,Multiplayer
747900,Adventure,2017,Adventure
747900,Casual,2017,Adventure
747900,Indie,2017,Adventure
747900,Simulation,2017,Adventure
728660,Action,2017,Sports
728660,Adventure,2017,Sports
728660,Indie,2017,Sports
739410,Action,2017,RPG
739410,Indie,2017,RPG
733760,Action,1996,Board Game
733760,Racing,1996,Board Game
723470,Action,2017,Adventure
723470,Indie,2017,Adventure
723470,Rpg,2017,Adventure
723470,Strategy,2017,Adventure
741010,Adventure,2017,Isometric
741010,Casual,2017,Isometric
741010,Indie,2017,Isometric
741010,Simulation,2017,Isometric
741010,Sports,2017,Isometric
741010,Strategy,2017,Isometric
746180,Casual,2017,Strategy
746180,Free to play,2017,Strategy
746180,Indie,2017,Strategy
746180,Simulation,2017,Strategy
744420,Adventure,2017,Early Access
744420,Casual,2017,Early Access
744420,Indie,2017,Early Access
735350,Adventure,2017,Action
735350,Casual,2017,Action
735350,Simulation,2017,Action
710860,Action,2017,Anime
710860,Adventure,2017,Anime
710860,Casual,2017,Anime
710860,Indie,2017,Anime
562390,Simulation,2017,RPG
746870,Action,2017,Difficult
746870,Adventure,2017,Difficult
746870,Free to play,2017,Difficult
746870,Indie,2017,Difficult
746870,Massively multiplayer,2017,Difficult
639540,Action,2017,Walking Simulator
639540,Strategy,2017,Walking Simulator
584096,Adventure,2017,Rogue-like
624090,Simulation,2017,Indie
624090,Sports,2017,Indie
624120,Simulation,2017,Strategy
624120,Sports,2017,Strategy
719220,Action,2013,Casual
711732,Simulation,2017,Simulation
711732,Sports,2017,Simulation
711731,Simulation,2017,Simulation
711731,Sports,2017,Simulation
711733,Simulation,2017,Simulation
711733,Sports,2017,Simulation
711734,Simulation,2017,Massively Multiplayer
711734,Sports,2017,Massively Multiplayer
711735,Simulation,2017,Massively Multiplayer
711735,Sports,2017,Massively Multiplayer
711736,Simulation,2017,Massively Multiplayer
711736,Sports,2017,Massively Multiplayer
711737,Simulation,2017,Massively Multiplayer
711737,Sports,2017,Massively Multiplayer
711738,Simulation,2017,Action
711738,Sports,2017,Action
711740,Simulation,2017,Action
711740,Sports,2017,Action
711746,Simulation,2017,RPG
711746,Sports,2017,RPG
711745,Simulation,2017,Indie
711745,Sports,2017,Indie
711741,Simulation,2017,Action
711741,Sports,2017,Action
711739,Simulation,2017,Action
711739,Sports,2017,Action
556860,Indie,2017,Top-Down Shooter
556860,Simulation,2017,Top-Down Shooter
556860,Strategy,2017,Top-Down Shooter
684630,Indie,2017,Action
684630,Simulation,2017,Action
494670,Casual,2017,Adventure
494670,Simulation,2017,Adventure
494670,Strategy,2017,Adventure
748890,Adventure,2017,Grid-Based Movement
748890,Indie,2017,Grid-Based Movement
748890,Rpg,2017,Grid-Based Movement
730580,Action,1994,Great Soundtrack
730580,Racing,1994,Great Soundtrack
707230,Action,2017,Massively Multiplayer
707230,Casual,2017,Massively Multiplayer
707230,Indie,2017,Massively Multiplayer
655100,Casual,2017,Racing
655100,Indie,2017,Racing
738210,Action,2017,Open World
738210,Indie,2017,Open World
738210,Sports,2017,Open World
738210,Early access,2017,Open World
667220,Adventure,2017,Action
667220,Casual,2017,Action
667220,Indie,2017,Action
738850,Adventure,2017,Post-apocalyptic
738850,Indie,2017,Post-apocalyptic
652040,Action,2017,Female Protagonist
652040,Indie,2017,Female Protagonist
730390,Action,2019,Adventure
730390,Adventure,2019,Adventure
730390,Indie,2019,Adventure
751702,Casual,2017,Casual
751702,Simulation,2017,Casual
665790,Action,2017,Sandbox
665790,Adventure,2017,Sandbox
665790,Indie,2017,Sandbox
744380,Casual,2017,Casual
744380,Simulation,2017,Casual
715100,Action,2017,Dragons
715100,Indie,2017,Dragons
732430,Action,2017,Indie
732430,Casual,2017,Indie
732430,Indie,2017,Indie
732430,Racing,2017,Indie
732430,Sports,2017,Indie
733520,Casual,2017,Hex Grid
733520,Indie,2017,Hex Grid
733520,Strategy,2017,Hex Grid
709060,Adventure,2017,Indie
709060,Rpg,2017,Indie
709060,Strategy,2017,Indie
690460,Action,2017,Turn-Based
690460,Massively multiplayer,2017,Turn-Based
720850,Action,2017,Controller
720850,Indie,2017,Controller
720850,Early access,2017,Controller
727550,Adventure,2017,Early Access
727550,Indie,2017,Early Access
645920,Action,2017,Historical
645920,Indie,2017,Historical
645920,Rpg,2017,Historical
747410,Indie,2017,Cartoon
729940,Adventure,2017,Story Rich
729940,Casual,2017,Story Rich
566430,Indie,2017,Adventure
566430,Rpg,2017,Adventure
566430,Strategy,2017,Adventure
566430,Early access,2017,Adventure
748080,Casual,2017,Massively Multiplayer
748080,Indie,2017,Massively Multiplayer
742410,Indie,2017,Indie
742410,Simulation,2017,Indie
741380,Adventure,2017,Indie
741380,Indie,2017,Indie
626550,Action,2017,Multiplayer
626550,Adventure,2017,Multiplayer
626550,Casual,2017,Multiplayer
626550,Rpg,2017,Multiplayer
626550,Strategy,2017,Multiplayer
626550,Early access,2017,Multiplayer
577970,Action,2017,Action
577970,Indie,2017,Action
577970,Early access,2017,Action
728670,Casual,2017,Simulation
728670,Indie,2017,Simulation
748500,Casual,2017,Casual
748500,Strategy,2017,Casual
705540,Casual,2017,Strategy
705540,Free to play,2017,Strategy
705540,Indie,2017,Strategy
705540,Strategy,2017,Strategy
705520,Casual,2017,RPG
705520,Free to play,2017,RPG
705520,Indie,2017,RPG
705520,Strategy,2017,RPG
746230,Casual,2017,Medieval
746230,Free to play,2017,Medieval
746230,Indie,2017,Medieval
746230,Strategy,2017,Medieval
732290,Action,2017,2D
732290,Indie,2017,2D
732290,Rpg,2017,2D
749620,Adventure,2017,Indie
749620,Casual,2017,Indie
749620,Indie,2017,Indie
749620,Rpg,2017,Indie
749620,Simulation,2017,Indie
749620,Sports,2017,Indie
749620,Strategy,2017,Indie
677993,Simulation,2017,Action
677994,Simulation,2017,Action
642790,Simulation,2017,4 Player Local
718740,Adventure,2017,Free to Play
718740,Indie,2017,Free to Play
718740,Racing,2017,Free to Play
740120,Indie,2017,Co-op
740120,Simulation,2017,Co-op
740120,Early access,2017,Co-op
738830,Design and illustration,2017,Pixel Graphics
738830,Utilities,2017,Pixel Graphics
738830,Early access,2017,Pixel Graphics
657300,Indie,2017,3D Platformer
657300,Racing,2017,3D Platformer
657300,Early access,2017,3D Platformer
711130,Casual,2017,Indie
711130,Indie,2017,Indie
623620,Simulation,2017,Indie
742030,Casual,2008,Survival Horror
742030,Indie,2008,Survival Horror
742030,Simulation,2008,Survival Horror
749610,Action,2017,Local Multiplayer
749610,Indie,2017,Local Multiplayer
695460,Indie,2017,Indie
720200,Adventure,2017,RPG
720200,Indie,2017,RPG
720200,Rpg,2017,RPG
493080,Indie,2017,Indie
493080,Rpg,2017,Indie
493080,Strategy,2017,Indie
652140,Action,2017,Indie
652140,Adventure,2017,Indie
652140,Casual,2017,Indie
652140,Indie,2017,Indie
652140,Early access,2017,Indie
748790,Action,2017,Singleplayer
748790,Indie,2017,Singleplayer
705530,Action,2017,Free to Play
705530,Indie,2017,Free to Play
749280,Adventure,2017,Atmospheric
749280,Casual,2017,Atmospheric
749280,Indie,2017,Atmospheric
749280,Rpg,2017,Atmospheric
749280,Simulation,2017,Atmospheric
